txtReportName,txtSelectedSites,txtDateRange,txtOtherParams,headerTextBox0,detailRowTextBox0,headerTextBox1,detailRowTextBox1,headerTextBox2,detailRowTextBox2,headerTextBox3,detailRowTextBox3,headerTextBox4,detailRowTextBox4,headerTextBox5,detailRowTextBox5,headerTextBox6,detailRowTextBox6,headerTextBox7,detailRowTextBox7,headerTextBox8,detailRowTextBox8,headerTextBox9,detailRowTextBox9,headerTextBox10,detailRowTextBox10,headerTextBox11,detailRowTextBox11,headerTextBox12,detailRowTextBox12,headerTextBox13,detailRowTextBox13,headerTextBox14,detailRowTextBox14,headerTextBox15,detailRowTextBox15,headerTextBox16,detailRowTextBox16,headerTextBox17,detailRowTextBox17,headerTextBox18,detailRowTextBox18,headerTextBox19,detailRowTextBox19,headerTextBox20,detailRowTextBox20,headerTextBox21,detailRowTextBox21,headerTextBox22,detailRowTextBox22,headerTextBox23,detailRowTextBox23,headerTextBox24,detailRowTextBox24,detailRowTextBoxGrandTotal0,detailRowTextBoxGrandTotal1,detailRowTextBoxGrandTotal2,detailRowTextBoxGrandTotal3,detailRowTextBoxGrandTotal4,detailRowTextBoxGrandTotal5,detailRowTextBoxGrandTotal6,detailRowTextBoxGrandTotal7,detailRowTextBoxGrandTotal8,detailRowTextBoxGrandTotal9,detailRowTextBoxGrandTotal10,detailRowTextBoxGrandTotal11,detailRowTextBoxGrandTotal12,detailRowTextBoxGrandTotal13,detailRowTextBoxGrandTotal14,detailRowTextBoxGrandTotal15,detailRowTextBoxGrandTotal16,detailRowTextBoxGrandTotal17,detailRowTextBoxGrandTotal18,detailRowTextBoxGrandTotal19,detailRowTextBoxGrandTotal20,detailRowTextBoxGrandTotal21,detailRowTextBoxGrandTotal22,detailRowTextBoxGrandTotal23,detailRowTextBoxGrandTotal24
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 2:28 PM,Redemption id,7414,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,4712960135826,Gift Tickets,"5,000",Total Tickets Loaded,0,Total Tickets Redeemed,"5,000",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 3:06 PM,Redemption id,7415,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,3BA973E5,ETickets Redeemed,"1,200",Gift code,,Gift Tickets,,Total Tickets Loaded,"1,200",Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 3:06 PM,Redemption id,7415,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,327440,Gift Tickets,"1,200",Total Tickets Loaded,0,Total Tickets Redeemed,"1,200",Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:05 PM,Redemption id,7416,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,2B26A6E4,ETickets Redeemed,835,Gift code,,Gift Tickets,,Total Tickets Loaded,835,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:05 PM,Redemption id,7416,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,041364084916,Gift Tickets,25,Total Tickets Loaded,0,Total Tickets Redeemed,25,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:05 PM,Redemption id,7416,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138834225,Gift Tickets,125,Total Tickets Loaded,0,Total Tickets Redeemed,125,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:05 PM,Redemption id,7416,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,323743,Gift Tickets,400,Total Tickets Loaded,0,Total Tickets Redeemed,400,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:05 PM,Redemption id,7416,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,326698,Gift Tickets,250,Total Tickets Loaded,0,Total Tickets Redeemed,250,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:05 PM,Redemption id,7416,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524364602,Gift Tickets,20,Total Tickets Loaded,0,Total Tickets Redeemed,20,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:05 PM,Redemption id,7416,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524366811,Gift Tickets,15,Total Tickets Loaded,0,Total Tickets Redeemed,15,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:44 PM,Redemption id,7417,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,0798AD61,ETickets Redeemed,"1,050",Gift code,,Gift Tickets,,Total Tickets Loaded,"1,050",Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:44 PM,Redemption id,7417,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,075656033405,Gift Tickets,550,Total Tickets Loaded,0,Total Tickets Redeemed,550,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:44 PM,Redemption id,7417,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138502179,Gift Tickets,250,Total Tickets Loaded,0,Total Tickets Redeemed,250,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:44 PM,Redemption id,7417,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,326698,Gift Tickets,250,Total Tickets Loaded,0,Total Tickets Redeemed,250,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:44 PM,Redemption id,7418,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,E7BFA761,ETickets Redeemed,550,Gift code,,Gift Tickets,,Total Tickets Loaded,550,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:44 PM,Redemption id,7418,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,075656033405,Gift Tickets,550,Total Tickets Loaded,0,Total Tickets Redeemed,550,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:46 PM,Redemption id,7419,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,77D0CF61,ETickets Redeemed,330,Gift code,,Gift Tickets,,Total Tickets Loaded,330,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:46 PM,Redemption id,7419,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,071720078525,Gift Tickets,80,Total Tickets Loaded,0,Total Tickets Redeemed,80,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,08-Jan-2026 6:46 PM,Redemption id,7419,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138502179,Gift Tickets,250,Total Tickets Loaded,0,Total Tickets Redeemed,250,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,11-Jan-2026 3:18 PM,Redemption id,7431,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,075E5F61,ETickets Redeemed,200,Gift code,,Gift Tickets,,Total Tickets Loaded,200,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,11-Jan-2026 3:18 PM,Redemption id,7431,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138947253,Gift Tickets,35,Total Tickets Loaded,0,Total Tickets Redeemed,35,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,11-Jan-2026 3:18 PM,Redemption id,7431,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,324528,Gift Tickets,5,Total Tickets Loaded,0,Total Tickets Redeemed,5,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,11-Jan-2026 3:18 PM,Redemption id,7431,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,758524364602,Gift Tickets,40,Total Tickets Loaded,0,Total Tickets Redeemed,40,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,11-Jan-2026 3:18 PM,Redemption id,7431,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,898940001412,Gift Tickets,120,Total Tickets Loaded,0,Total Tickets Redeemed,120,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,11-Jan-2026 3:20 PM,Redemption id,7432,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,87136561,ETickets Redeemed,125,Gift code,,Gift Tickets,,Total Tickets Loaded,125,Total Tickets Redeemed,0,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
Redemption Tickets Details Report,Site: BankofPinball,"Period: From Thursday, 01-Jan-2026 06:00 AM To Saturday, 31-Jan-2026 06:00 AM",,Site name,BankofPinball,Cashier Name,gsuz,POSName,Redemption,Redeemed date,11-Jan-2026 3:20 PM,Redemption id,7432,Ticket Eater Receipt Number,,Tickets Loaded Via Ticket Eater,,Redemption Ticket Receipt Number,,Tickets Loaded Via Redemption Receipt,,Redemption Currency Name,,Redemption Currency Value In Tickets,,Redemption Currency Quantity,,Redemption Currency Tickets Loaded,,Manual tickets loaded,,Card Number,,ETickets Redeemed,,Gift code,097138502179,Gift Tickets,125,Total Tickets Loaded,0,Total Tickets Redeemed,125,Balance Tickets Loaded to Card,0,Ticket Loaded To Card number,,Balance Tickets Printed,0,Printed Receipt Number,,GroupIndexer,1,,,,,,,,,,,,,,,,,,,,,,,,,
